best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
3.9962913433555514e-05,4.842875114263734e-07,1.0,1.0,9.999999747378752e-05,482
