best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.2117014080286026,0.6084404587745667,0.97437983751297,0.7469387650489807,0.0005000000237487257,281
