best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
4.406404059409397e-06,3.526606633386109e-07,1.0,1.0,9.999999747378752e-05,492
